,values,is_preds,onhand
0,9,False,3.0
1,7,False,3.0
2,0,False,3.0
3,14,False,3.0
4,5,False,3.0
5,4,False,3.0
6,0,False,3.0
7,8,False,3.0
8,8,False,3.0
9,7,False,3.0
10,5,False,3.0
11,7,True,3.0
12,8,True,3.0
13,8,True,3.0
