,values,is_preds,onhand
0,0,False,23.0
1,0,False,23.0
2,0,False,23.0
3,0,False,23.0
4,0,False,23.0
5,0,False,23.0
6,0,False,23.0
7,0,False,23.0
8,0,False,23.0
9,1,False,23.0
10,0,False,23.0
11,23,False,23.0
12,1,True,23.0
13,2,True,23.0
14,2,True,23.0
