,values,is_preds,onhand
0,16,False,1.0
1,19,False,1.0
2,27,False,1.0
3,40,False,1.0
4,48,False,1.0
5,6,False,1.0
6,0,False,1.0
7,15,False,1.0
8,18,False,1.0
9,19,False,1.0
10,18,False,1.0
11,22,True,1.0
12,25,True,1.0
13,26,True,1.0
