,values,is_preds,onhand
0,9,False,1.0
1,12,False,1.0
2,10,False,1.0
3,22,False,1.0
4,20,False,1.0
5,3,False,1.0
6,0,False,1.0
7,13,False,1.0
8,7,False,1.0
9,7,False,1.0
10,8,False,1.0
11,10,True,1.0
12,11,True,1.0
13,12,True,1.0
