,values,is_preds,onhand
0,0,False,70.0
1,0,False,70.0
2,0,False,70.0
3,0,False,70.0
4,0,False,70.0
5,0,False,70.0
6,0,False,70.0
7,0,False,70.0
8,11,False,70.0
9,4,False,70.0
10,7,False,70.0
11,70,False,70.0
12,6,True,70.0
13,5,True,70.0
14,5,True,70.0
