,values,is_preds,onhand
0,0,False,15.0
1,0,False,15.0
2,0,False,15.0
3,0,False,15.0
4,0,False,15.0
5,0,False,15.0
6,0,False,15.0
7,0,False,15.0
8,4,False,15.0
9,11,False,15.0
10,5,False,15.0
11,15,False,15.0
12,7,True,15.0
13,8,True,15.0
14,8,True,15.0
