,values,is_preds,onhand
0,0,False,64.74
1,0,False,64.74
2,0,False,64.74
3,0,False,64.74
4,0,False,64.74
5,0,False,64.74
6,0,False,64.74
7,0,False,64.74
8,0,False,64.74
9,0,False,64.74
10,6,False,64.74
11,64,False,64.74
12,4,True,64.74
13,3,True,64.74
14,2,True,64.74
