,values,is_preds,onhand
0,0,False,14.0
1,0,False,14.0
2,0,False,14.0
3,0,False,14.0
4,0,False,14.0
5,0,False,14.0
6,0,False,14.0
7,0,False,14.0
8,9,False,14.0
9,10,False,14.0
10,7,False,14.0
11,14,False,14.0
12,8,True,14.0
13,8,True,14.0
14,8,True,14.0
