,values,is_preds,onhand
0,0,False,48.0
1,0,False,48.0
2,0,False,48.0
3,0,False,48.0
4,0,False,48.0
5,0,False,48.0
6,0,False,48.0
7,0,False,48.0
8,11,False,48.0
9,2,False,48.0
10,12,False,48.0
11,48,False,48.0
12,8,True,48.0
13,6,True,48.0
14,5,True,48.0
