,values,is_preds,onhand
0,0,False,10.0
1,0,False,10.0
2,0,False,10.0
3,0,False,10.0
4,0,False,10.0
5,0,False,10.0
6,0,False,10.0
7,0,False,10.0
8,0,False,10.0
9,1,False,10.0
10,3,False,10.0
11,10,False,10.0
12,3,True,10.0
13,3,True,10.0
14,3,True,10.0
