,values,is_preds,onhand
0,0,False,24.5
1,0,False,24.5
2,0,False,24.5
3,0,False,24.5
4,0,False,24.5
5,0,False,24.5
6,0,False,24.5
7,0,False,24.5
8,5,False,24.5
9,7,False,24.5
10,9,False,24.5
11,24,False,24.5
12,7,True,24.5
13,7,True,24.5
14,6,True,24.5
