,values,is_preds,onhand
0,0,False,4.0
1,0,False,4.0
2,0,False,4.0
3,0,False,4.0
4,0,False,4.0
5,0,False,4.0
6,0,False,4.0
7,0,False,4.0
8,3,False,4.0
9,6,False,4.0
10,7,False,4.0
11,4,False,4.0
12,6,True,4.0
13,6,True,4.0
14,6,True,4.0
