,values,is_preds,onhand
0,15,False,10.7
1,10,False,10.7
2,9,False,10.7
3,3,False,10.7
4,5,False,10.7
5,10,False,10.7
6,8,False,10.7
7,7,False,10.7
8,6,False,10.7
9,6,False,10.7
10,5,False,10.7
11,10,False,10.7
12,6,True,10.7
13,7,True,10.7
14,7,True,10.7
