,values,is_preds,onhand
0,14,False,3.6
1,2,False,3.6
2,4,False,3.6
3,1,False,3.6
4,3,False,3.6
5,2,False,3.6
6,6,False,3.6
7,9,False,3.6
8,8,False,3.6
9,3,False,3.6
10,0,False,3.6
11,3,False,3.6
12,4,True,3.6
13,6,True,3.6
14,6,True,3.6
