,values,is_preds,onhand
0,6,False,35.0
1,6,False,35.0
2,5,False,35.0
3,6,False,35.0
4,9,False,35.0
5,11,False,35.0
6,17,False,35.0
7,10,False,35.0
8,1,False,35.0
9,2,False,35.0
10,9,False,35.0
11,35,False,35.0
12,7,True,35.0
13,7,True,35.0
14,6,True,35.0
