,values,is_preds,onhand
0,0,False,1.85
1,0,False,1.85
2,0,False,1.85
3,0,False,1.85
4,0,False,1.85
5,1,False,1.85
6,1,False,1.85
7,1,False,1.85
8,0,False,1.85
9,0,False,1.85
10,3,False,1.85
11,1,False,1.85
12,3,True,1.85
13,2,True,1.85
14,2,True,1.85
