,values,is_preds,onhand
0,0,False,22.0
1,0,False,22.0
2,1,False,22.0
3,0,False,22.0
4,0,False,22.0
5,0,False,22.0
6,0,False,22.0
7,2,False,22.0
8,2,False,22.0
9,0,False,22.0
10,1,False,22.0
11,2,True,22.0
12,3,True,22.0
13,3,True,22.0
