,values,is_preds,onhand
0,18,False,693.0
1,12,False,693.0
2,15,False,693.0
3,12,False,693.0
4,6,False,693.0
5,6,False,693.0
6,10,False,693.0
7,9,False,693.0
8,8,False,693.0
9,5,False,693.0
10,7,False,693.0
11,8,True,693.0
12,8,True,693.0
13,9,True,693.0
