,values,is_preds,onhand
0,28,False,35.0
1,26,False,35.0
2,27,False,35.0
3,12,False,35.0
4,21,False,35.0
5,21,False,35.0
6,18,False,35.0
7,36,False,35.0
8,29,False,35.0
9,9,False,35.0
10,9,False,35.0
11,16,True,35.0
12,20,True,35.0
13,23,True,35.0
