,values,is_preds,onhand
0,5,False,3.0
1,0,False,3.0
2,6,False,3.0
3,9,False,3.0
4,7,False,3.0
5,4,False,3.0
6,9,False,3.0
7,4,False,3.0
8,3,False,3.0
9,4,False,3.0
10,5,False,3.0
11,3,False,3.0
12,6,True,3.0
13,6,True,3.0
14,6,True,3.0
