,values,is_preds,onhand
0,10,False,3.0
1,0,False,3.0
2,0,False,3.0
3,6,False,3.0
4,10,False,3.0
5,0,False,3.0
6,7,False,3.0
7,7,False,3.0
8,0,False,3.0
9,7,False,3.0
10,7,False,3.0
11,3,False,3.0
12,8,True,3.0
13,8,True,3.0
14,9,True,3.0
