,values,is_preds,onhand
0,19,False,4.0
1,27,False,4.0
2,40,False,4.0
3,48,False,4.0
4,6,False,4.0
5,0,False,4.0
6,15,False,4.0
7,18,False,4.0
8,19,False,4.0
9,18,False,4.0
10,24,False,4.0
11,4,False,4.0
12,23,True,4.0
13,23,True,4.0
14,23,True,4.0
