,values,is_preds,onhand
0,4,False,23.0
1,6,False,23.0
2,6,False,23.0
3,13,False,23.0
4,6,False,23.0
5,3,False,23.0
6,1,False,23.0
7,0,False,23.0
8,0,False,23.0
9,0,False,23.0
10,6,False,23.0
11,23,False,23.0
12,4,True,23.0
13,4,True,23.0
14,3,True,23.0
