,values,is_preds,onhand
0,1,False,2.0
1,2,False,2.0
2,1,False,2.0
3,1,False,2.0
4,2,False,2.0
5,1,False,2.0
6,0,False,2.0
7,2,False,2.0
8,0,False,2.0
9,1,False,2.0
10,0,False,2.0
11,2,False,2.0
12,2,True,2.0
13,2,True,2.0
14,3,True,2.0
