,values,is_preds,onhand
0,0,False,6.0
1,4,False,6.0
2,2,False,6.0
3,5,False,6.0
4,0,False,6.0
5,1,False,6.0
6,0,False,6.0
7,0,False,6.0
8,0,False,6.0
9,1,False,6.0
10,1,False,6.0
11,6,False,6.0
12,2,True,6.0
13,3,True,6.0
14,3,True,6.0
