,values,is_preds,onhand
0,2,False,11.0
1,7,False,11.0
2,2,False,11.0
3,3,False,11.0
4,3,False,11.0
5,0,False,11.0
6,5,False,11.0
7,3,False,11.0
8,2,False,11.0
9,2,False,11.0
10,6,False,11.0
11,11,False,11.0
12,5,True,11.0
13,5,True,11.0
14,5,True,11.0
