,values,is_preds,onhand
0,12,False,8.0
1,13,False,8.0
2,26,False,8.0
3,31,False,8.0
4,14,False,8.0
5,0,False,8.0
6,9,False,8.0
7,8,False,8.0
8,3,False,8.0
9,3,False,8.0
10,10,False,8.0
11,8,False,8.0
12,9,True,8.0
13,9,True,8.0
14,9,True,8.0
