,values,is_preds,onhand
0,113,False,8893.0
1,119,False,8893.0
2,120,False,8893.0
3,135,False,8893.0
4,128,False,8893.0
5,87,False,8893.0
6,131,False,8893.0
7,145,False,8893.0
8,146,False,8893.0
9,149,False,8893.0
10,156,False,8893.0
11,8893,False,8893.0
12,148,True,8893.0
13,144,True,8893.0
14,143,True,8893.0
