,values,is_preds,onhand
0,0,False,330.0
1,0,False,330.0
2,0,False,330.0
3,0,False,330.0
4,3,False,330.0
5,10,False,330.0
6,6,False,330.0
7,11,False,330.0
8,10,False,330.0
9,10,False,330.0
10,14,False,330.0
11,330,False,330.0
12,12,True,330.0
13,11,True,330.0
14,11,True,330.0
