,values,is_preds,onhand
0,0,False,58.42
1,0,False,58.42
2,0,False,58.42
3,0,False,58.42
4,0,False,58.42
5,0,False,58.42
6,0,False,58.42
7,0,False,58.42
8,0,False,58.42
9,0,False,58.42
10,0,False,58.42
11,58,False,58.42
12,1,True,58.42
13,2,True,58.42
14,2,True,58.42
