,values,is_preds,onhand
0,0,False,0.836
1,0,False,0.836
2,0,False,0.836
3,0,False,0.836
4,0,False,0.836
5,0,False,0.836
6,0,False,0.836
7,0,False,0.836
8,0,False,0.836
9,2,False,0.836
10,1,False,0.836
11,2,True,0.836
12,3,True,0.836
13,3,True,0.836
