,values,is_preds,onhand
0,0,False,1.671
1,0,False,1.671
2,0,False,1.671
3,0,False,1.671
4,0,False,1.671
5,0,False,1.671
6,0,False,1.671
7,0,False,1.671
8,0,False,1.671
9,4,False,1.671
10,7,False,1.671
11,6,True,1.671
12,5,True,1.671
13,5,True,1.671
