,values,is_preds,onhand
0,0,False,0.86
1,0,False,0.86
2,0,False,0.86
3,0,False,0.86
4,0,False,0.86
5,0,False,0.86
6,0,False,0.86
7,0,False,0.86
8,0,False,0.86
9,1,False,0.86
10,0,False,0.86
11,2,True,0.86
12,2,True,0.86
13,3,True,0.86
