,values,is_preds,onhand
0,0,False,875.0
1,0,False,875.0
2,0,False,875.0
3,0,False,875.0
4,0,False,875.0
5,0,False,875.0
6,0,False,875.0
7,0,False,875.0
8,0,False,875.0
9,168,False,875.0
10,139,False,875.0
11,113,True,875.0
12,99,True,875.0
13,91,True,875.0
